series,time,value
Z,4:54:55,16243
Z,4:54:55,17037
Z,4:54:55,17451
Z,4:54:55,17543
Z,4:54:55,19173
Z,4:54:55,17609
Z,4:54:55,14487
Z,4:54:55,11304
Z,4:54:55,11013
Z,4:54:55,14484
Z,4:54:55,16648
Z,4:54:55,18386
Z,4:54:55,18670
Z,4:54:55,18617
Z,4:54:55,17955
Z,4:54:55,16867
Z,4:54:55,16458
Z,4:54:55,14443
Z,4:54:55,14656
Z,4:54:55,15079
Z,4:54:55,15440
Z,4:54:55,16660
Z,4:54:55,16684
Z,4:54:55,17788
Z,4:54:55,17299
Z,4:54:55,17129
Z,4:54:55,17012
Z,4:54:55,16047
Z,4:54:55,16523
Z,4:54:55,16157
Z,4:54:55,16523
Z,4:54:55,16455
Z,4:54:55,17633
Z,4:54:55,18813
Z,4:54:55,19003
Z,4:54:55,20375
Z,4:54:55,19271
Z,4:54:55,18535
Z,4:54:55,17677
Z,4:54:55,17293
Z,4:54:55,17190
Z,4:54:55,16147
Z,4:54:55,17641
Z,4:54:55,17994
Z,4:54:55,18624
Z,4:54:55,18241
Z,4:54:55,16564
Z,4:54:55,16833
Z,4:54:55,16587
Z,4:54:55,17194
Z,4:54:55,17388
Z,4:54:55,18125
Z,4:54:55,17883
Z,4:54:55,16167
Z,4:54:55,15711
Z,4:54:55,14334
Z,4:54:55,13769
Z,4:54:55,14081
Z,4:54:55,16926
Z,4:54:55,20418
Z,4:54:55,20028
Z,4:54:55,20380
Z,4:54:55,21821
Z,4:54:55,22014
Z,4:54:55,19346
Z,4:54:55,15628
Z,4:54:55,13351
Z,4:54:55,11295
Z,4:54:55,11291
Z,4:54:55,10955
Z,4:54:55,10648
Z,4:54:55,10816
Z,4:54:55,11087
Z,4:54:55,13723
Z,4:54:55,14424
Z,4:54:55,14993
Z,4:54:55,15321
Z,4:54:55,15593
Z,4:54:55,18629
Z,4:54:55,21930
Z,4:54:56,25911
Z,4:54:56,27366
Z,4:54:56,27882
Z,4:54:56,27426
Z,4:54:56,25197
Z,4:54:56,23996
Z,4:54:56,21962
Z,4:54:56,20774
Z,4:54:56,18513
Z,4:54:56,16582
Z,4:54:56,15587
Z,4:54:56,14214
Z,4:54:56,14140
Z,4:54:56,11943
Z,4:54:56,10458
Z,4:54:56,9935
Z,4:54:56,8803
Z,4:54:56,7353
Z,4:54:56,6655
Z,4:54:56,9945
Z,4:54:56,12999
Z,4:54:56,14977
Z,4:54:56,15646
Z,4:54:56,15182
Z,4:54:56,16330
Z,4:54:56,16261
Z,4:54:56,15767
Z,4:54:56,14891
Z,4:54:56,14256
Z,4:54:56,15383
Z,4:54:56,16134
Z,4:54:56,18776
Z,4:54:56,21843
Z,4:54:56,24987
Z,4:54:56,26774
Z,4:54:56,26804
Z,4:54:56,25998
Z,4:54:56,21808
Z,4:54:56,20072
Z,4:54:56,18641
Z,4:54:56,17415
Z,4:54:56,17576
Z,4:54:56,16515
Z,4:54:56,16690
Z,4:54:56,15151
Z,4:54:56,14279
Z,4:54:56,13142
Z,4:54:56,11831
Z,4:54:56,12219
Z,4:54:56,11833
Z,4:54:56,12663
Z,4:54:56,12016
Z,4:54:56,12480
Z,4:54:56,13481
Z,4:54:56,13946
Z,4:54:56,15673
Z,4:54:56,16260
Z,4:54:56,18953
Z,4:54:56,19573
Z,4:54:56,18696
Z,4:54:56,19202
Z,4:54:56,18298
Z,4:54:56,18629
Z,4:54:56,18652
Z,4:54:56,19088
Z,4:54:56,18912
Z,4:54:56,18332
Z,4:54:56,19112
Z,4:54:56,17962
Z,4:54:56,18050
Z,4:54:56,17803
Z,4:54:56,17534
Z,4:54:56,17198
Z,4:54:56,15260
Z,4:54:56,14547
Z,4:54:56,13809
Z,4:54:56,15439
Z,4:54:56,16409
Z,4:54:56,15802
Z,4:54:56,15535
Z,4:54:56,13704
Z,4:54:56,12910
Z,4:54:56,12445
Z,4:54:56,12698
Z,4:54:56,13846
Z,4:54:56,17731
Z,4:54:56,22603
Z,4:54:56,21867
Z,4:54:56,22055
Z,4:54:56,23320
Z,4:54:56,22865
Z,4:54:56,21245
Z,4:54:56,18046
Z,4:54:56,16404
Z,4:54:56,14647
Z,4:54:56,14757
Z,4:54:56,13354
Z,4:54:56,9511
Z,4:54:56,7896
Z,4:54:56,7947
Z,4:54:57,11126
Z,4:54:57,12864
Z,4:54:57,13488
Z,4:54:57,14005
Z,4:54:57,14914
Z,4:54:57,19324
Z,4:54:57,22958
Z,4:54:57,26882
Z,4:54:57,28352
Z,4:54:57,28028
Z,4:54:57,27443
Z,4:54:57,25089
Z,4:54:57,23628
Z,4:54:57,20732
Z,4:54:57,20435
Z,4:54:57,19675
Z,4:54:57,17410
Z,4:54:57,16653
Z,4:54:57,14486
Z,4:54:57,13573
Z,4:54:57,11380
Z,4:54:57,9632
Z,4:54:57,8252
Z,4:54:57,5768
Z,4:54:57,5479
Z,4:54:57,6004
Z,4:54:57,10019
Z,4:54:57,12665
Z,4:54:57,13015
Z,4:54:57,13961
Z,4:54:57,13593
Z,4:54:57,14320
Z,4:54:57,13795
Z,4:54:57,14072
Z,4:54:57,13116
Z,4:54:57,11325
Z,4:54:57,12452
Z,4:54:57,14072
Z,4:54:57,18752
Z,4:54:57,22401
Z,4:54:57,25189
Z,4:54:57,27660
Z,4:54:57,27856
Z,4:54:57,27941
Z,4:54:57,24854
Z,4:54:57,22958
Z,4:54:57,22085
Z,4:54:57,20965
Z,4:54:57,21098
Z,4:54:57,20144
Z,4:54:57,20012
Z,4:54:57,18093
Z,4:54:57,16296
Z,4:54:57,14946
Z,4:54:57,13473
Z,4:54:57,13606
Z,4:54:57,12476
Z,4:54:57,12670
Z,4:54:57,12164
Z,4:54:57,11220
Z,4:54:57,12029
Z,4:54:57,12521
Z,4:54:57,14729
Z,4:54:57,16037
Z,4:54:57,16827
Z,4:54:57,17026
Z,4:54:57,16574
Z,4:54:57,16974
Z,4:54:57,15791
Z,4:54:57,16404
Z,4:54:57,16655
Z,4:54:57,17592
Z,4:54:57,18940
Z,4:54:57,17980
Z,4:54:57,18081
Z,4:54:57,17090
Z,4:54:57,16891
Z,4:54:57,15757
Z,4:54:57,14570
Z,4:54:57,14724
Z,4:54:57,14599
Z,4:54:57,16624
Z,4:54:57,16836
Z,4:54:57,16943
Z,4:54:57,17211
Z,4:54:57,16602
Z,4:54:57,16232
Z,4:54:57,15063
Z,4:54:57,15687
Z,4:54:57,17163
Z,4:54:57,21720
Z,4:54:57,25242
Z,4:54:57,23688
Z,4:54:57,23833
Z,4:54:57,24859
Z,4:54:57,24651
Z,4:54:57,20166
Z,4:54:57,13720
Z,4:54:57,9171
Z,4:54:57,6589
Z,4:54:58,7246
Z,4:54:58,5799
Z,4:54:58,4341
Z,4:54:58,5529
Z,4:54:58,9092
Z,4:54:58,13689
Z,4:54:58,15519
Z,4:54:58,17753
Z,4:54:58,18521
Z,4:54:58,19621
Z,4:54:58,23148
Z,4:54:58,25808
Z,4:54:58,28268
Z,4:54:58,28631
Z,4:54:58,28781
Z,4:54:58,27108
Z,4:54:58,23893
Z,4:54:58,22805
Z,4:54:58,21176
Z,4:54:58,20039
Z,4:54:58,18318
Z,4:54:58,17106
Z,4:54:58,15526
Z,4:54:58,12945
Z,4:54:58,12344
Z,4:54:58,10111
Z,4:54:58,9428
Z,4:54:58,9621
Z,4:54:58,7790
Z,4:54:58,6324
Z,4:54:58,6907
Z,4:54:58,10838
Z,4:54:58,13195
Z,4:54:58,14725
Z,4:54:58,15024
Z,4:54:58,14994
Z,4:54:58,17107
Z,4:54:58,17245
Z,4:54:58,17276
Z,4:54:58,15384
Z,4:54:58,13736
Z,4:54:58,14674
Z,4:54:58,17216
Z,4:54:58,22032
Z,4:54:58,23746
Z,4:54:58,25123
Z,4:54:58,25361
Z,4:54:58,23453
Z,4:54:58,22646
Z,4:54:58,21135
Z,4:54:58,20236
Z,4:54:58,19120
Z,4:54:58,19071
Z,4:54:58,19182
Z,4:54:58,17984
Z,4:54:58,18116
Z,4:54:58,17850
Z,4:54:58,17996
Z,4:54:58,16890
Z,4:54:58,14867
Z,4:54:58,14385
Z,4:54:58,13374
Z,4:54:58,13192
Z,4:54:58,12699
Z,4:54:58,12923
Z,4:54:58,12259
Z,4:54:58,10563
Z,4:54:58,10934
Z,4:54:58,10572
Z,4:54:58,11130
Z,4:54:58,10987
Z,4:54:58,10734
Z,4:54:58,10822
Z,4:54:58,10251
Z,4:54:58,11502
Z,4:54:58,12039
Z,4:54:58,13701
Z,4:54:58,15183
Z,4:54:58,15675
Z,4:54:58,16216
Z,4:54:58,16208
Z,4:54:58,17945
Z,4:54:58,18051
Z,4:54:58,18272
Z,4:54:58,18865
Z,4:54:58,18674
Z,4:54:58,19391
Z,4:54:58,18210
Z,4:54:58,18034
Z,4:54:58,19440
Z,4:54:58,23433
Z,4:54:58,27404
Z,4:54:58,25862
Z,4:54:58,25239
Z,4:54:58,26228
Z,4:54:58,25551
Z,4:54:58,20978
Z,4:54:58,15032
Z,4:54:58,11313
Z,4:54:58,8112
Z,4:54:59,7837
Z,4:54:59,7430
Z,4:54:59,6971
Z,4:54:59,7665
Z,4:54:59,8661
Z,4:54:59,11592
Z,4:54:59,13306
Z,4:54:59,15080
Z,4:54:59,15758
Z,4:54:59,16554
Z,4:54:59,19358
Z,4:54:59,22081
Z,4:54:59,26251
Z,4:54:59,28338
Z,4:54:59,28855
Z,4:54:59,27781
Z,4:54:59,25473
Z,4:54:59,24421
Z,4:54:59,22405
Z,4:54:59,21283
Z,4:54:59,19263
Z,4:54:59,17814
Z,4:54:59,16952
Z,4:54:59,14761
Z,4:54:59,14208
Z,4:54:59,12293
Z,4:54:59,11078
Z,4:54:59,10387
Z,4:54:59,9661
Z,4:54:59,8701
Z,4:54:59,6918
Z,4:54:59,9753
Z,4:54:59,13329
Z,4:54:59,16131
Z,4:54:59,16672
Z,4:54:59,15818
Z,4:54:59,16652
Z,4:54:59,15372
Z,4:54:59,14878
Z,4:54:59,14025
Z,4:54:59,13081
Z,4:54:59,13533
Z,4:54:59,14949
Z,4:54:59,18889
Z,4:54:59,21418
Z,4:54:59,24257
Z,4:54:59,26030
Z,4:54:59,24980
Z,4:54:59,24042
Z,4:54:59,21646
Z,4:54:59,20137
Z,4:54:59,18772
Z,4:54:59,17625
Z,4:54:59,16700
Z,4:54:59,15696
Z,4:54:59,16419
Z,4:54:59,15742
Z,4:54:59,15778
Z,4:54:59,15094
Z,4:54:59,13752
Z,4:54:59,13782
Z,4:54:59,13313
Z,4:54:59,13799
Z,4:54:59,13291
Z,4:54:59,13869
Z,4:54:59,14854
Z,4:54:59,14600
Z,4:54:59,15762
Z,4:54:59,16395
Z,4:54:59,17650
Z,4:54:59,18268
Z,4:54:59,18839
Z,4:54:59,19046
Z,4:54:59,17529
Z,4:54:59,17873
Z,4:54:59,17270
Z,4:54:59,17533
Z,4:54:59,17797
Z,4:54:59,17483
Z,4:54:59,18560
Z,4:54:59,18020
Z,4:54:59,17794
Z,4:54:59,16353
Z,4:54:59,15145
Z,4:54:59,14766
Z,4:54:59,14903
Z,4:54:59,16843
Z,4:54:59,16828
Z,4:54:59,16741
Z,4:54:59,16094
Z,4:54:59,14432
Z,4:54:59,14008
Z,4:54:59,13518
Z,4:54:59,14193
Z,4:54:59,15564
Z,4:54:59,19378
Z,4:54:59,21882
Z,4:54:59,20841
Z,4:54:59,22678
Z,4:54:59,23677
Z,4:55:00,22475
Z,4:55:00,18988
Z,4:55:00,15426
Z,4:55:00,14100
Z,4:55:00,13136
Z,4:55:00,13003
Z,4:55:00,10711
Z,4:55:00,9405
Z,4:55:00,9106
Z,4:55:00,9725
Z,4:55:00,12186
Z,4:55:00,13026
Z,4:55:00,14206
Z,4:55:00,14734
Z,4:55:00,17370
Z,4:55:00,21343
Z,4:55:00,24555
Z,4:55:00,28462
Z,4:55:00,28973
Z,4:55:00,28355
Z,4:55:00,26324
Z,4:55:00,24714
Z,4:55:00,23594
Z,4:55:00,20816
Z,4:55:00,19916
Z,4:55:00,18034
Z,4:55:00,16694
Z,4:55:00,15776
Z,4:55:00,14416
Z,4:55:00,12941
Z,4:55:00,10116
Z,4:55:00,9135
Z,4:55:00,7863
Z,4:55:00,6123
Z,4:55:00,5218
Z,4:55:00,6888
Z,4:55:00,11689
Z,4:55:00,13751
Z,4:55:00,14248
Z,4:55:00,14041
Z,4:55:00,15003
Z,4:55:00,16726
Z,4:55:00,16118
Z,4:55:00,16207
Z,4:55:00,14264
Z,4:55:00,13391
Z,4:55:00,14922
Z,4:55:00,16883
Z,4:55:00,20738
Z,4:55:00,24038
Z,4:55:00,27393
Z,4:55:00,27199
Z,4:55:00,24755
Z,4:55:00,22892
Z,4:55:00,19915
Z,4:55:00,18608
Z,4:55:00,17535
Z,4:55:00,17494
Z,4:55:00,16992
Z,4:55:00,15702
Z,4:55:00,15894
Z,4:55:00,14101
Z,4:55:00,13121
Z,4:55:00,12196
Z,4:55:00,12007
Z,4:55:00,12452
Z,4:55:00,11752
Z,4:55:00,12375
Z,4:55:00,11773
Z,4:55:00,13756
Z,4:55:00,15712
Z,4:55:00,16671
Z,4:55:00,18809
Z,4:55:00,19134
Z,4:55:00,20081
Z,4:55:00,19045
Z,4:55:00,18301
Z,4:55:00,18246
Z,4:55:00,18419
Z,4:55:00,20030
Z,4:55:00,19347
Z,4:55:00,19516
Z,4:55:00,18980
Z,4:55:00,18127
Z,4:55:00,18031
Z,4:55:00,16869
Z,4:55:00,16575
Z,4:55:00,14963
Z,4:55:00,15256
Z,4:55:00,16427
Z,4:55:00,16635
Z,4:55:00,17329
Z,4:55:00,16745
Z,4:55:00,17415
Z,4:55:00,15514
Z,4:55:00,13384
Z,4:55:00,13378
Z,4:55:00,13174
Z,4:55:00,16503
Z,4:55:00,20531
Z,4:55:01,23079
Z,4:55:01,21556
Z,4:55:01,21411
Z,4:55:01,23594
Z,4:55:01,21101
Z,4:55:01,17331
Z,4:55:01,11975
Z,4:55:01,9476
Z,4:55:01,8643
Z,4:55:01,6677
Z,4:55:01,5937
Z,4:55:01,5047
Z,4:55:01,7788
Z,4:55:01,11323
Z,4:55:01,15392
Z,4:55:01,18271
Z,4:55:01,18558
Z,4:55:01,20396
Z,4:55:01,21079
Z,4:55:01,24197
Z,4:55:01,27997
Z,4:55:01,29996
Z,4:55:01,30459
Z,4:55:01,27960
Z,4:55:01,26584
Z,4:55:01,23658
Z,4:55:01,21639
Z,4:55:01,20933
Z,4:55:01,19520
Z,4:55:01,19051
Z,4:55:01,16824
Z,4:55:01,15356
Z,4:55:01,12706
Z,4:55:01,10221
Z,4:55:01,9147
Z,4:55:01,8307
Z,4:55:01,8659
Z,4:55:01,6123
Z,4:55:01,5396
Z,4:55:01,7746
Z,4:55:01,11278
Z,4:55:01,14034
Z,4:55:01,13333
Z,4:55:01,13900
Z,4:55:01,15100
Z,4:55:01,16723
Z,4:55:01,17265
Z,4:55:01,15609
Z,4:55:01,14917
Z,4:55:01,14435
Z,4:55:01,16402
Z,4:55:01,18975
Z,4:55:01,21693
Z,4:55:01,24826
Z,4:55:01,25957
Z,4:55:01,26688
Z,4:55:01,25155
Z,4:55:01,23901
Z,4:55:01,22228
Z,4:55:01,20320
Z,4:55:01,20465
Z,4:55:01,19200
Z,4:55:01,18759
Z,4:55:01,18216
Z,4:55:01,18231
Z,4:55:01,17714
Z,4:55:01,14956
Z,4:55:01,13953
Z,4:55:01,12482
Z,4:55:01,11916
Z,4:55:01,11043
Z,4:55:01,10173
Z,4:55:01,11531
Z,4:55:01,11464
Z,4:55:01,12906
Z,4:55:01,13965
Z,4:55:01,14881
Z,4:55:01,16468
Z,4:55:01,17032
Z,4:55:01,17891
Z,4:55:01,16338
Z,4:55:01,16459
Z,4:55:01,16782
Z,4:55:01,16819
Z,4:55:01,18129
Z,4:55:01,17619
Z,4:55:01,18272
Z,4:55:01,18229
Z,4:55:01,18862
Z,4:55:01,18997
Z,4:55:01,17500
Z,4:55:01,16259
Z,4:55:01,14137
Z,4:55:01,14102
Z,4:55:01,12014
Z,4:55:01,9881
Z,4:55:01,10298
Z,4:55:01,11244
Z,4:55:01,14820
Z,4:55:01,17364
Z,4:55:02,19107
Z,4:55:02,18870
Z,4:55:02,18164
Z,4:55:02,19056
Z,4:55:02,17474
Z,4:55:02,14784
Z,4:55:02,10111
Z,4:55:02,7142
Z,4:55:02,7204
Z,4:55:02,7887
Z,4:55:02,10377
Z,4:55:02,11424
Z,4:55:02,13100
Z,4:55:02,14822
Z,4:55:02,17425
Z,4:55:02,20175
Z,4:55:02,20139
Z,4:55:02,20207
Z,4:55:02,19247
Z,4:55:02,22883
Z,4:55:02,27956
Z,4:55:02,29379
Z,4:55:02,29900
Z,4:55:02,28480
Z,4:55:02,28061
Z,4:55:02,26479
Z,4:55:02,24562
Z,4:55:02,22571
Z,4:55:02,19562
Z,4:55:02,18906
Z,4:55:02,17138
Z,4:55:02,15981
Z,4:55:02,14482
Z,4:55:02,12914
Z,4:55:02,12908
Z,4:55:02,11923
Z,4:55:02,10829
Z,4:55:02,7645
Z,4:55:02,5918
Z,4:55:02,7235
Z,4:55:02,10186
Z,4:55:02,13101
Z,4:55:02,13367
Z,4:55:02,14223
Z,4:55:02,14126
Z,4:55:02,13905
Z,4:55:02,13801
Z,4:55:02,11932
Z,4:55:02,11890
Z,4:55:02,12079
Z,4:55:02,14301
Z,4:55:02,17304
Z,4:55:02,20480
Z,4:55:02,24763
Z,4:55:02,26382
Z,4:55:02,27366
Z,4:55:02,26058
Z,4:55:02,24530
Z,4:55:02,23045
Z,4:55:02,20738
Z,4:55:02,19963
Z,4:55:02,18286
Z,4:55:02,18371
Z,4:55:02,18168
Z,4:55:02,17483
Z,4:55:02,17204
Z,4:55:02,15111
Z,4:55:02,14323
Z,4:55:02,13135
Z,4:55:02,12909
Z,4:55:02,12576
Z,4:55:02,11716
Z,4:55:02,12670
Z,4:55:02,12391
Z,4:55:02,13127
Z,4:55:02,13322
Z,4:55:02,14223
Z,4:55:02,16098
Z,4:55:02,16507
Z,4:55:02,17695
Z,4:55:02,16742
Z,4:55:02,17019
Z,4:55:02,17582
Z,4:55:02,17342
Z,4:55:02,18428
Z,4:55:02,18429
Z,4:55:02,19599
Z,4:55:02,19079
Z,4:55:02,18767
Z,4:55:02,18361
Z,4:55:02,16307
Z,4:55:02,16138
Z,4:55:02,16902
Z,4:55:02,19012
Z,4:55:02,18436
Z,4:55:02,17471
Z,4:55:02,17204
Z,4:55:02,14746
Z,4:55:02,14239
Z,4:55:02,13297
Z,4:55:03,13293
Z,4:55:03,16288
Z,4:55:03,19646
Z,4:55:03,21077
Z,4:55:03,20160
Z,4:55:03,22075
Z,4:55:03,22470
Z,4:55:03,20519
Z,4:55:03,17413
Z,4:55:03,13161
Z,4:55:03,12533
Z,4:55:03,12333
Z,4:55:03,12386
Z,4:55:03,10348
Z,4:55:03,8731
Z,4:55:03,9722
Z,4:55:03,10424
Z,4:55:03,13023
Z,4:55:03,13659
Z,4:55:03,14198
Z,4:55:03,15523
Z,4:55:03,18117
Z,4:55:03,22984
Z,4:55:03,26009
Z,4:55:03,29060
Z,4:55:03,29822
Z,4:55:03,28636
Z,4:55:03,27119
Z,4:55:03,24847
Z,4:55:03,23797
Z,4:55:03,21499
Z,4:55:03,20036
Z,4:55:03,18029
Z,4:55:03,16154
Z,4:55:03,15939
Z,4:55:03,13835
Z,4:55:03,12316
Z,4:55:03,9245
Z,4:55:03,7943
Z,4:55:03,7973
Z,4:55:03,5559
Z,4:55:03,5288
Z,4:55:03,7449
Z,4:55:03,11674
Z,4:55:03,13180
Z,4:55:03,13315
Z,4:55:03,14274
Z,4:55:03,14586
Z,4:55:03,16029
Z,4:55:03,15682
Z,4:55:03,15615
Z,4:55:03,14625
Z,4:55:03,13388
Z,4:55:03,15887
Z,4:55:03,18783
Z,4:55:03,22645
Z,4:55:03,25424
Z,4:55:03,27652
Z,4:55:03,27962
Z,4:55:03,25391
Z,4:55:03,23476
Z,4:55:03,20206
Z,4:55:03,19447
Z,4:55:03,19321
Z,4:55:03,18449
Z,4:55:03,17959
Z,4:55:03,16604
Z,4:55:03,16547
Z,4:55:03,14734
Z,4:55:03,13685
Z,4:55:03,12747
Z,4:55:03,11972
Z,4:55:03,12852
Z,4:55:03,11326
Z,4:55:03,11332
Z,4:55:03,11396
Z,4:55:03,12078
Z,4:55:03,13602
Z,4:55:03,14359
Z,4:55:03,16729
Z,4:55:03,16872
Z,4:55:03,17900
Z,4:55:03,18496
Z,4:55:03,17881
Z,4:55:03,18487
Z,4:55:03,18017
Z,4:55:03,18924
Z,4:55:03,18788
Z,4:55:03,18933
Z,4:55:03,19064
Z,4:55:03,18656
Z,4:55:03,19588
Z,4:55:03,18026
Z,4:55:03,17186
Z,4:55:03,15349
Z,4:55:03,14137
Z,4:55:03,15285
Z,4:55:03,15147
Z,4:55:03,15866
Z,4:55:03,14787
Z,4:55:04,13931
Z,4:55:04,11738
Z,4:55:04,9796
Z,4:55:04,10281
Z,4:55:04,10667
Z,4:55:04,15766
Z,4:55:04,20832
Z,4:55:04,22664
Z,4:55:04,22321
Z,4:55:04,23199
Z,4:55:04,25233
Z,4:55:04,23021
Z,4:55:04,20436
Z,4:55:04,17616
Z,4:55:04,16504
Z,4:55:04,16976
Z,4:55:04,13976
Z,4:55:04,10998
Z,4:55:04,8089
Z,4:55:04,8314
Z,4:55:04,11305
Z,4:55:04,13645
Z,4:55:04,16040
Z,4:55:04,15973
Z,4:55:04,17239
Z,4:55:04,18987
Z,4:55:04,22377
Z,4:55:04,26551
Z,4:55:04,27977
Z,4:55:04,29093
Z,4:55:04,26566
Z,4:55:04,23990
Z,4:55:04,21780
Z,4:55:04,20117
Z,4:55:04,19542
Z,4:55:04,17375
Z,4:55:04,16451
Z,4:55:04,14381
Z,4:55:04,13004
Z,4:55:04,11749
Z,4:55:04,9908
Z,4:55:04,9376
Z,4:55:04,8047
Z,4:55:04,7599
Z,4:55:04,5660
Z,4:55:04,5731
Z,4:55:04,9577
Z,4:55:04,12384
Z,4:55:04,14639
Z,4:55:04,14714
Z,4:55:04,15735
Z,4:55:04,16761
Z,4:55:04,17217
Z,4:55:04,18969
Z,4:55:04,17860
Z,4:55:04,16725
Z,4:55:04,16597
Z,4:55:04,18919
Z,4:55:04,21647
Z,4:55:04,22603
Z,4:55:04,24726
Z,4:55:04,25191
Z,4:55:04,25231
Z,4:55:04,23247
Z,4:55:04,20986
Z,4:55:04,20319
Z,4:55:04,19103
Z,4:55:04,19266
Z,4:55:04,17862
Z,4:55:04,17142
Z,4:55:04,16712
Z,4:55:04,15635
Z,4:55:04,15299
Z,4:55:04,13030
Z,4:55:04,12229
Z,4:55:04,11768
Z,4:55:04,11436
Z,4:55:04,11525
Z,4:55:04,11241
Z,4:55:04,12865
Z,4:55:04,12879
Z,4:55:04,13895
Z,4:55:04,15491
Z,4:55:04,16130
Z,4:55:04,17610
Z,4:55:04,18189
Z,4:55:04,19608
Z,4:55:04,19137
Z,4:55:04,18945
Z,4:55:04,19284
Z,4:55:04,18711
Z,4:55:04,19231
Z,4:55:04,17568
Z,4:55:04,17240
Z,4:55:04,18117
Z,4:55:04,18591
Z,4:55:04,19025
Z,4:55:04,18365
Z,4:55:04,18470
Z,4:55:04,17311
Z,4:55:05,16513
Z,4:55:05,15549
Z,4:55:05,13957
Z,4:55:05,15191
Z,4:55:05,17852
Z,4:55:05,21846
Z,4:55:05,22527
Z,4:55:05,21140
Z,4:55:05,21789
Z,4:55:05,21891
Z,4:55:05,21030
Z,4:55:05,15936
Z,4:55:05,9999
Z,4:55:05,6281
Z,4:55:05,5079
Z,4:55:05,5699
Z,4:55:05,4917
Z,4:55:05,5921
Z,4:55:05,7765
Z,4:55:05,11612
Z,4:55:05,16153
Z,4:55:05,18707
Z,4:55:05,21354
Z,4:55:05,22307
Z,4:55:05,24399
Z,4:55:05,25964
Z,4:55:05,26201
Z,4:55:05,26326
Z,4:55:05,25616
Z,4:55:05,25371
Z,4:55:05,21521
Z,4:55:05,18391
Z,4:55:05,16822
Z,4:55:05,14756
Z,4:55:05,13815
Z,4:55:05,11278
Z,4:55:05,10264
Z,4:55:05,8995
Z,4:55:05,7798
Z,4:55:05,7880
Z,4:55:05,7127
Z,4:55:05,7767
Z,4:55:05,7389
Z,4:55:05,7408
Z,4:55:05,7757
Z,4:55:05,9229
Z,4:55:05,13157
Z,4:55:05,16512
Z,4:55:05,20771
Z,4:55:05,21229
Z,4:55:05,20972
Z,4:55:05,22508
Z,4:55:05,21569
Z,4:55:05,19733
Z,4:55:05,16622
Z,4:55:05,16152
Z,4:55:05,17447
Z,4:55:05,20464
Z,4:55:05,23609
Z,4:55:05,23962
Z,4:55:05,25585
Z,4:55:05,25314
Z,4:55:05,23923
Z,4:55:05,21772
Z,4:55:05,19885
Z,4:55:05,19791
Z,4:55:05,18168
Z,4:55:05,18134
Z,4:55:05,17679
Z,4:55:05,17320
Z,4:55:05,17653
Z,4:55:05,16868
Z,4:55:05,16348
Z,4:55:05,13924
Z,4:55:05,13246
Z,4:55:05,12408
Z,4:55:05,11101
Z,4:55:05,11148
Z,4:55:05,10718
Z,4:55:05,12228
Z,4:55:05,12387
Z,4:55:05,13204
Z,4:55:05,14034
Z,4:55:05,14123
Z,4:55:05,15848
Z,4:55:05,15936
Z,4:55:05,17243
Z,4:55:05,17560
Z,4:55:05,17708
Z,4:55:05,18934
Z,4:55:05,19421
Z,4:55:05,20103
Z,4:55:05,18373
Z,4:55:05,18535
Z,4:55:05,18618
Z,4:55:05,18315
Z,4:55:05,19737
Z,4:55:05,18984
Z,4:55:05,18443
Z,4:55:05,17030
Z,4:55:06,16350
Z,4:55:06,15761
Z,4:55:06,13996
Z,4:55:06,15177
Z,4:55:06,17861
Z,4:55:06,21380
Z,4:55:06,21243
Z,4:55:06,21080
Z,4:55:06,23048
Z,4:55:06,21280
Z,4:55:06,18305
Z,4:55:06,13321
Z,4:55:06,10718
Z,4:55:06,10802
Z,4:55:06,10897
Z,4:55:06,10844
Z,4:55:06,8523
Z,4:55:06,8543
Z,4:55:06,9587
Z,4:55:06,11866
Z,4:55:06,13660
Z,4:55:06,13448
Z,4:55:06,14857
Z,4:55:06,16166
Z,4:55:06,20044
Z,4:55:06,23951
Z,4:55:06,26775
Z,4:55:06,29114
Z,4:55:06,28812
Z,4:55:06,28900
Z,4:55:06,26517
Z,4:55:06,24567
Z,4:55:06,23435
Z,4:55:06,21568
Z,4:55:06,20600
Z,4:55:06,18212
Z,4:55:06,17444
Z,4:55:06,15684
Z,4:55:06,13589
Z,4:55:06,11716
Z,4:55:06,9310
Z,4:55:06,9203
Z,4:55:06,7321
Z,4:55:06,6082
Z,4:55:06,6401
Z,4:55:06,8817
Z,4:55:06,12389
Z,4:55:06,12777
Z,4:55:06,13755
Z,4:55:06,13873
Z,4:55:06,14626
Z,4:55:06,15168
Z,4:55:06,14211
Z,4:55:06,14098
Z,4:55:06,12786
Z,4:55:06,14400
Z,4:55:06,16879
Z,4:55:06,20646
Z,4:55:06,24647
Z,4:55:06,25983
Z,4:55:06,28304
Z,4:55:06,27621
Z,4:55:06,25218
Z,4:55:06,22684
Z,4:55:06,20955
Z,4:55:06,20426
Z,4:55:06,18888
Z,4:55:06,18622
Z,4:55:06,17165
Z,4:55:06,16588
Z,4:55:06,16269
Z,4:55:06,14021
Z,4:55:06,13336
Z,4:55:06,11916
Z,4:55:06,11602
Z,4:55:06,11583
Z,4:55:06,11248
Z,4:55:06,11277
Z,4:55:06,11190
Z,4:55:06,13178
Z,4:55:06,13653
Z,4:55:06,14868
Z,4:55:06,16138
Z,4:55:06,16744
Z,4:55:06,18225
Z,4:55:06,17959
